,player,character,utterance,timestamp
3034,160,1ADavidJohnson,Can we stop the bikers without fighting?,1170.73
3035,160,1ADavidJohnson,Is there a way the townspeople can help fight off the bikers?,1185.52
3036,160,1ADavidJohnson,What would you need me to do?,1203.92
3037,160,1ADavidJohnson,Where can I find what you need?,1207.92
3038,160,AAADaniel,Can you give me some information?,1262.99
3039,160,AAADaniel,Huh?,1267.39
3040,160,MyNPC,I'd like to buy something.,1320.01
3041,160,MyNPC,You seem a bit anxious.,1330.42
3042,160,MyNPC,What's on your mind?,1338.63
3043,160,MyNPC,I'll help you out.,1341.23
3044,160,aaaMargaret,I'd hate to burden you.,1400.62
3045,160,aaaMargaret,Thank you.,1403.03
3046,160,aaaThomas,Don't worry,1416.03
3047,160,aaaThomas,You must have some ideas.,1424.63
3048,160,MyNPC,I'd like to buy something.,1758.26
3049,160,MyNPC,I have not yet retrieved the papers.,1761.26
3050,160,AAAMrWalker,The Merchant is trying to steal your secret papers from your safe.,1835.28
3051,160,CrafterNPC,No thanks.,2007.27
3052,160,CrafterNPC,Do you have a job for me?,2014.27
3053,160,CrafterNPC,I'll do it.,2018.68
3054,160,AAAJanna,Tell me about the sheriff.,2239.42
3055,160,AAAJanna,Tell me about the bar.,2244.02
3056,160,AAAJanna,Tell me about the cafe.,2245.63
3057,160,1ASlater,Wait a minute,2466.77
3058,160,1ASlater,Seriously,2479.97
3059,160,1ASlater,What did you have in mind?,2491.96
3060,160,1ASlater,Okay.,2501.16
3061,160,Andrew,Is there any particular reason the bikers are here?,2579.99
3062,160,Andrew,What do you think would work for bribing the bikers to leave?,2590.37
3063,160,Andrew,So what happened here?,2594.37
3064,160,Andrew,Is there any particular reason the bikers are here?,2598.98
3065,160,Johnson,I have not taken care of the bikers yet.,2626.17
3066,160,1ASlater,Deed's done.,2779.74
3067,161,AAAPaul,Who are you?,48.22
3068,161,AAAPaul,Wow,78.80
3069,161,AAAMrsWalker,I'm feeling fine,551.74
3070,161,AAAMrsWalker,Is there something I can do to help you?,569.74
3071,161,AAAMrWalker,Where am I exactly?,607.75
3072,161,AAAMrWalker,Thank you for helping me out. I really appreciate it. What bikers are you talking about?,616.94
3073,161,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,625.94
3074,161,AAAMrWalker,I'm sorry to hear that. I'll try to avoid them as much as I can.,630.55
3075,161,AAAMrWalker,I want to know more about the town.,638.75
3076,161,AAAMrWalker,Thank you. I'll keep that in mind.,642.94
3077,161,AAAMrWalker,I'll just be on my way now,649.75
3078,161,Johnson,I always have a minute to talk.,1556.77
3079,161,Johnson,Don't you have a sheriff or something?,1565.77
3080,161,Johnson,So you want me to find the sheriff?,1570.36
3081,161,Johnson,Why is that such big a problem?,1578.97
3082,161,Johnson,Why not just wait for them to move on?,1583.77
3083,161,Johnson,So you want me to get all the bikers out of your town?,1590.96
3084,161,1ADavidJohnson,I'm planning on bribing the bikers. Any ideas on what they like?,1603.16
3085,161,1ADavidJohnson,Can we stop the bikers without fighting?,1612.97
3086,161,1ADavidJohnson,Any ideas how I can help you get rid of the bikers?,1620.76
3087,161,1ADavidJohnson,I’m still searching for a nonviolent solution.,1626.77
3088,161,Johnson,I have not taken care of the bikers yet.,1628.96
3089,161,aaaThomas,Don't worry,1742.99
3090,161,aaaThomas,You must have some ideas.,1750.40
3091,161,aaaMargaret,Thank you.,1981.62
3092,161,aaaMargaret,I'd hate to burden you.,1993.45
3093,161,MyNPC,You seem a bit anxious.,2233.00
3094,161,MyNPC,What's on your mind?,2238.59
3095,161,MyNPC,I'll help you out.,2239.80
3096,161,MyNPC,I'd like to buy something.,2301.17
3097,161,CrafterNPC,Tell me how to use the workbench.,2341.61
3098,161,CrafterNPC,Do you have a job for me?,2349.40
3099,161,CrafterNPC,I'll do it.,2355.60
3100,161,CrafterNPC,What kinds of things can I craft?,2369.42
3101,161,CrafterNPC,Tell me about the sniper rifle.,2375.01
3102,161,CrafterNPC,No thanks.,2378.61
3103,162,AAAPaul,Where am I?.,35.97
3104,162,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,63.36
3105,162,AAAMrsWalker,I'm feeling fine,172.07
3106,162,AAAMrsWalker,Allergies,185.26
3107,162,AAAMrsWalker,I could help you with the rat if you want.,202.07
3108,162,AAAMrWalker,Thank you for helping me. But I'm confused,246.50
3109,162,AAAMrWalker,Nice to meet you and thank you for your help. What bikers are you talking about?,250.89
3110,162,AAAMrWalker,I'll try to avoid them. Anything that I can do?,258.88
3111,162,AAAMrWalker,I'm sorry to hear that. I'll try to avoid them as much as I can.,261.69
3112,162,AAAMrWalker,I'll just be on my way now,264.49
3113,162,AAAMrWalker,I'll just be on my way now,285.12
3114,162,AAAMrsWalker,Tell me about the abandoned house.,375.14
3115,162,AAAMrsWalker,Tell me about the silver mine.,382.54
3116,162,AAAMrsWalker,Tell me about Old Fitz's cave.,389.74
3117,162,AAAMrWalker,Where am I exactly?,409.55
3118,162,AAAMrWalker,You mentioned bikers?,416.75
3119,162,AAAMrWalker,Thanks for the tip. I'll keep that in mind.,418.36
3120,162,AAAMrWalker,I want to know more about the town.,422.36
3121,162,AAAMrWalker,Good to know.,424.55
3122,162,Johnson,It sounds like you want me to do something for you?,448.20
3123,162,Johnson,Why is that such big a problem?,460.20
3124,162,Johnson,Why not just wait for them to move on?,464.40
3125,162,Johnson,So you want me to get all the bikers out of your town?,469.20
3126,162,1ADavidJohnson,Can we stop the bikers without fighting?,483.20
3127,162,AAAJanna,Tell me about the sheriff.,505.82
3128,162,AAAJanna,Tell me about the bar.,509.83
3129,162,AAAJanna,Tell me about the cafe.,514.03
3130,162,CrafterNPC,No thanks.,539.47
3131,162,CrafterNPC,Do you have a job for me?,545.07
3132,162,CrafterNPC,Not interested.,548.47
3133,162,aaaMargaret,I'd hate to burden you.,584.89
3134,162,aaaMargaret,Thank you.,586.48
3135,162,aaaThomas,Don't worry,600.11
3136,162,aaaThomas,You must have some ideas.,606.90
3137,162,1ASlater,Wait a minute,817.71
3138,162,1ASlater,Seriously,824.10
3139,162,1ASlater,What did you have in mind?,834.10
3140,162,1ASlater,I'm not interested.,839.71
3141,162,Slater,who are you?,973.34
3142,162,Slater,Easy now I'm only here to talk,978.76
3143,162,Slater,You have had your fun,991.34
3144,162,Slater,Can't we make a deal or something to make you leave? ,997.97
3145,162,Slater,Well I got some money out of the Sheriffs safe,1011.76
3146,162,Johnson,The bikers will not trouble you anymore,1100.62
3147,162,MyNPC,You seem a bit anxious.,1124.91
3148,162,MyNPC,What's on your mind?,1129.91
3149,162,MyNPC,I'll help you out.,1131.27
3150,162,MyNPC,I'd like to buy something.,1141.87
3151,162,CrafterNPC,Do you have a job for me?,1150.30
3152,162,CrafterNPC,I'll do it.,1152.89
3153,162,AAAMrWalker,Nevermind.,1196.51
3154,162,AAAMrWalker,The Merchant is trying to steal your secret papers from your safe.,1227.76
3155,162,AAAMrWalker,The Craftsman is trying to steal your secret papers from your safe.,1229.36
3156,162,aaaThomas,You must have some ideas.,1269.00
3157,162,Eric,Can you tell me anything about the town?,1300.42
3158,162,Eric,So what happened here?,1303.42
3159,162,Eric,Who are you talking to?,1306.81
3160,162,AAARichard,Not at the moment,1314.24
3161,162,AAARichard,Not at the moment,1385.71
3162,162,AAADaniel,Can you give me some information?,1633.59
3163,162,AAADaniel,Huh?,1636.39
3164,162,AAADaniel,Hello,1638.19
3165,162,AAADaniel,Excuse me?,1639.19
3166,162,AAADaniel,Bugger off,1641.59
3167,162,AAALara,What's wrong with your friend here?,1649.24
3168,162,AAALara,What happened here?,1652.83
3169,162,AAALara,What's going on?,1655.24
3170,162,Ann,Yes,1723.58
3171,162,Ann,Sure I will look for him.,1725.99
3172,162,Spider,I looking for Ann's husband,1847.21
3173,162,Spider,His wife is very worried about him,1858.01
3174,162,Spider,Then I will go look for some silver.,1858.82
3175,162,Prisoner,[Free Him],1900.24
3176,162,Ann,I freed him,1935.28
3177,162,AAAJanna,Tell me about the men across the street.,2160.82
3178,162,AAAJanna,Tell me about the farm.,2163.03
3179,162,AAAJanna,Tell me about the hotel.,2166.82
3180,162,AAAJanna,Tell me about Old Fitz's cave to the south.,2172.02
3181,162,AAAJanna,Tell me about the abandoned house to the southeast.,2176.02
3182,164,AAAPaul,Where am I?.,41.98
3183,164,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,74.98
3184,164,AAAMrsWalker,I'm fine.,357.85
3185,164,AAAMrsWalker,Let's say that I help you get rid of the rat. What's in it for me?,375.24
3186,164,AAAMrWalker,Thank you for helping me. But I'm confused,402.27
3187,164,AAAMrWalker,Nice to meet you and thank you for your help. What bikers are you talking about?,413.66
3188,164,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,421.66
3189,164,AAAMrWalker,I'm sorry to hear that. I'll try to avoid them as much as I can.,425.46
3190,164,AAAMrWalker,I want to know more about the town.,434.27
3191,164,AAAMrWalker,Thank you. I'll keep that in mind.,436.46
3192,164,AAAMrWalker,I want to know more about the town.,438.27
3193,164,AAAMrWalker,Good to know.,441.66
3194,164,AAAMrWalker,I'll just be on my way now,451.46
3195,164,Johnson,I always have a minute to talk.,547.27
3196,164,Johnson,Don't you have a sheriff or something?,560.48
3197,164,Johnson,So you want me to find the sheriff?,574.47
3198,164,Johnson,Why is that such big a problem?,579.27
3199,164,Johnson,Why not just wait for them to move on?,580.68
3200,164,Johnson,So you want me to get all the bikers out of your town?,584.07
3201,164,1ADavidJohnson,Is there a way the townspeople can help fight off the bikers?,586.07
3202,164,1ADavidJohnson,What would you need me to do?,601.49
3203,164,1ADavidJohnson,Where can I find what you need?,615.48
3204,164,1ADavidJohnson,Any ideas how I can help you get rid of the bikers?,630.87
3205,164,1ADavidJohnson,Can we stop the bikers without fighting?,632.47
3206,164,1ADavidJohnson,Where can I find the guns again?,633.67
3207,164,Johnson,I have not taken care of the bikers yet.,634.86
3208,164,CrafterNPC,No thanks.,946.67
3209,164,CrafterNPC,Do you have a job for me?,948.88
3210,164,CrafterNPC,Not interested.,951.67
3211,164,Eric,So what happened here?,982.88
3212,164,Eric,Who are you talking to?,990.49
3213,164,Eric,Can you tell me anything about the town?,992.88
3214,164,Eric,Can you tell me anything about the town?,998.89
3215,164,Eric,Who are you talking to?,1000.89
3216,164,Eric,Who are you talking to?,1002.29
3217,164,Eric,So what happened here?,1003.29
3218,164,Eric,Can you tell me anything about the town?,1005.89
3219,164,Eric,Can you tell me anything about the town?,1020.68
3220,164,Eric,Who are you talking to?,1035.69
3221,164,Eric,Who are you talking to?,1037.28
3222,164,Slater,who are you?,1646.68
3223,164,Slater,Sorry for disturbing you,1648.09
3224,164,Slater,who are you?,1663.11
3225,164,Slater,I'm here to throw you bikers out of town!,1663.71
3226,164,1ASlater,Wait a minute,1666.10
3227,164,1ASlater,Seriously,1668.52
3228,164,1ASlater,Latrines? You gotta be kidding me.,1669.52
3229,165,AAAPaul,Who are you?,41.62
3230,165,AAAPaul,Mayor?  So this is a town?,59.22
3231,165,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,84.81
3232,165,AAAPaul,Who are you?,130.80
3233,165,AAAPaul,Where am I?.,160.83
3234,165,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,166.63
3235,165,AAAPaul,Has a cousin who had allergies.  He died.,168.83
3236,165,AAAPaul,They said it was somthing in the water they used for the vegetables.,170.63
3237,165,AAAMrWalker,Thank you for helping me. But I'm confused,371.24
3238,165,AAAMrWalker,Nice to meet you and thank you for your help. What bikers are you talking about?,382.43
3239,165,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,396.64
3240,165,AAAMrWalker,Thanks for the tip. I'll keep that in mind.,402.04
3241,165,AAAMrWalker,I want to know more about the town.,420.24
3242,165,AAAMrWalker,Thank you. I'll keep that in mind.,425.64
3243,165,AAAMrWalker,Where am I exactly?,433.04
3244,165,AAAMrWalker,Thanks for the help. What was that about bikers?,439.04
3245,165,AAAMrWalker,[Stay silent],442.04
3246,165,AAAMrWalker,I'll just be on my way now,460.65
3247,165,Johnson,It sounds like you want me to do something for you?,841.31
3248,165,Johnson,Why is that such big a problem?,854.51
3249,165,Johnson,Why not just wait for them to move on?,866.72
3250,165,Johnson,So you want me to get all the bikers out of your town?,881.72
3251,165,1ADavidJohnson,Is there a way the townspeople can help fight off the bikers?,899.72
3252,165,1ADavidJohnson,What would you need me to do?,901.72
3253,165,1ADavidJohnson,Where can I find what you need?,908.90
3254,165,Eric,So what happened here?,942.73
3255,165,Eric,Can you tell me anything about the town?,952.94
3256,165,Eric,Who are you talking to?,956.53
3257,165,Andrew,What do you think would work for bribing the bikers to leave?,981.15
3258,165,Andrew,So what happened here?,983.56
3259,165,Andrew,Is there any particular reason the bikers are here?,985.36
3260,165,Slater,Sorry for disturbing you,1398.41
3261,165,Andrew,Is there any particular reason the bikers are here?,1594.02
3262,165,MyNPC,You seem a bit anxious.,1759.49
3263,165,MyNPC,What's on your mind?,1769.49
3264,165,MyNPC,I'll help you out.,1771.28
3265,165,aaaMargaret,I'd hate to burden you.,1854.87
3266,165,aaaMargaret,Thank you.,1857.48
3267,165,aaaThomas,You must have some ideas.,1877.70
3268,165,Cathrine,Can you tell me about the coyotes?,1956.72
3269,165,Cathrine,Any ideas on how to get rid of the bikers in town?,1961.52
3270,165,Cathrine,How's the farm life been treating you?,1965.73
3271,165,MyNPC,I have not yet retrieved the papers.,2104.72
3272,165,MyNPC,I'd like to buy something.,2106.12
3273,165,MyNPC,I'd like to buy something.,2108.94
3274,165,CrafterNPC,Do you have a job for me?,2133.55
3275,165,CrafterNPC,Not interested.,2136.76
3276,165,AAALara,What's wrong with your friend here?,2185.36
3277,165,AAALara,What's going on?,2193.96
3278,165,AAALara,What happened here?,2202.35
3279,165,AAADaniel,Bugger off,2216.16
3280,165,AAADaniel,Hello,2224.80
3281,165,AAADaniel,Excuse me?,2228.20
3282,165,AAADaniel,Can you give me some information?,2233.60
3283,165,AAADaniel,Huh?,2246.39
3284,165,AAAMrWalker,The Merchant is trying to steal your secret papers from your safe.,2389.19
3285,165,AAAMrWalker,Where am I exactly?,2404.75
3286,165,AAAMrWalker,Well,2459.95
3287,166,000MineAnn,Can I get to your husband without confronting the bikers?,644.64
3288,166,000MineAnn,Is there a way to peacefully resolve this issue?,648.24
3289,166,000MineAnn,Do you think I can take the bikers head on in a fight?,655.84
3290,166,Ann,Leave me alone!,658.65
3291,166,Prisoner,[Free Him],827.89
3292,166,Ann,I freed him,908.71
3293,166,AAADaniel,Hello,940.35
3294,166,AAADaniel,Excuse me?,943.79
3295,166,AAADaniel,Can you give me some information?,947.79
3296,166,AAADaniel,Huh?,950.79
3297,166,AAALara,What's wrong with your friend here?,965.60
3298,166,AAALara,What's going on?,969.37
3299,166,Eric,Who are you talking to?,989.15
3300,166,AAARichard,Not at the moment,1000.74
3301,166,Johnson,I always have a minute to talk.,1020.40
3302,166,Johnson,Why is that such big a problem?,1027.16
3303,166,Johnson,Why not just wait for them to move on?,1033.40
3304,166,Johnson,So you want me to get all the bikers out of your town?,1041.16
3305,166,1ADavidJohnson,Is there a way the townspeople can help fight off the bikers?,1047.79
3306,166,1ADavidJohnson,What would you need me to do?,1055.79
3307,166,1ADavidJohnson,Where can I find what you need?,1064.79
3308,166,1ADavidJohnson,Can we stop the bikers without fighting?,1071.40
3309,166,1ADavidJohnson,There must be a way to rescue the Sheriff without the bikers even knowing.,1079.58
3310,166,1ADavidJohnson,Where can I find the guns again?,1081.58
3311,166,aaaMargaret,I'd hate to burden you.,1152.22
3312,166,aaaMargaret,Thank you.,1153.81
3313,166,CrafterNPC,Tell me how to use the workbench.,1247.23
3314,166,CrafterNPC,Do you have a job for me?,1251.62
3315,166,CrafterNPC,Not interested.,1253.62
3316,166,MyNPC,I'd like to buy something.,1266.65
3317,166,MyNPC,You seem a bit anxious.,1269.26
3318,166,MyNPC,What's on your mind?,1272.05
3319,166,MyNPC,I'm not interested.,1273.85
3320,166,aaamutant1,Wait,1583.51
3321,166,aaamutant1,I'm not from the town. Who is Cornelius?,1586.29
3322,166,aaamutant1,That's terrible! Is there any way I can help?,1592.70
3323,166,AAARichard,There are some mutants in the abandoned house who say you poisoned one of them.,1666.50
3324,166,AAARichard,Yes,1761.76
3325,166,aaamutant1,I have it. Here you go.,1810.96
3326,166,1ADavidJohnson,Here are your weapons for the town.,1881.29
3327,166,Alexei,Hello to you,1930.51
3328,166,Alexei,Goat farmer?,1934.88
3329,166,AAAPaul,Where am I?.,37.20
3330,166,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,61.39
3331,166,AAAMrsWalker,I'm feeling fine,177.26
3332,166,AAAMrsWalker,Allergies,197.67
3333,166,AAAMrsWalker,I could help you with the rat if you want.,209.87
3334,166,AAAMrWalker,Thank you for helping me. But I'm confused,230.87
3335,166,AAAMrWalker,Nice to meet you and thank you for your help. What bikers are you talking about?,243.28
3336,166,AAAMrWalker,[Stay silent],248.87
3337,166,AAAMrsWalker,Tell me about the abandoned house.,394.46
3338,166,AAAMrsWalker,Tell me about the silver mine.,406.27
3339,166,AAAJanna,Tell me about the sheriff.,501.56
3340,166,AAAJanna,Tell me about the bar.,504.97
3341,166,AAAJanna,Tell me about the cafe.,508.16
3342,166,AAAJanna,Tell me about the abandoned house to the southeast.,512.16
3343,166,AAAJanna,Tell me about the men across the street.,521.16
3344,166,Andrew,So what happened here?,550.99
3345,166,Andrew,What do you think would work for bribing the bikers to leave?,554.97
3346,166,Andrew,Is there any particular reason the bikers are here?,559.98
3347,166,Ann,Yes,593.99
3348,166,Ann,Sure I will look for him.,595.58
3349,166,Spider,I looking for Ann's husband,724.58
3350,166,Spider,His wife is very worried about him,731.37
3351,166,Spider,Then I will go look for some silver.,731.98
3352,167,AAAMrsWalker,I'm feeling fine,151.21
3353,167,AAAMrsWalker,Allergies,181.21
3354,167,AAAMrsWalker,Let's say that I help you get rid of the rat. What's in it for me?,211.40
3355,167,AAAMrsWalker,Tell me about the silver mine.,435.59
3356,167,AAAMrsWalker,Tell me about the abandoned house.,457.99
3357,167,AAAMrsWalker,Tell me about Old Fitz's cave.,479.39
3358,167,AAAMrWalker,Where am I exactly?,636.58
3359,167,AAAMrWalker,Thank you for helping me out. I really appreciate it. What bikers are you talking about?,649.18
3360,167,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,665.78
3361,167,AAAMrWalker,I'm sorry to hear that. I'll try to avoid them as much as I can.,673.78
3362,167,AAAMrWalker,I want to know more about the town.,687.18
3363,167,AAAMrWalker,Thank you. I'll keep that in mind.,691.98
3364,167,AAAMrWalker,I'll just be on my way now,695.59
3365,167,AAAJanna,Tell me about the sheriff.,793.44
3366,167,AAAJanna,Tell me about the bar.,803.02
3367,167,AAAJanna,Tell me about the cafe.,813.23
3368,167,AAAJanna,Tell me about Old Fitz's cave to the south.,827.23
3369,167,AAAJanna,Tell me about the farm.,838.03
3370,167,AAAJanna,Tell me about the hotel.,853.42
3371,167,AAAJanna,Tell me about the abandoned house to the southeast.,864.43
3372,167,AAAJanna,Tell me about the men across the street.,877.02
3373,167,aaaMargaret,I'd hate to burden you.,943.83
3374,167,aaaMargaret,Thank you.,948.43
3375,167,aaaThomas,Don't worry,967.46
3376,167,aaaThomas,You must have some ideas.,977.26
3377,167,CrafterNPC,Do you have a job for me?,1172.67
3378,167,CrafterNPC,I'll do it.,1187.46
3379,167,MyNPC,You seem a bit anxious.,1211.26
3380,167,MyNPC,What's on your mind?,1223.26
3381,167,MyNPC,I'm not interested.,1234.27
3382,167,MyNPC,I'd like to buy something.,1236.06
3383,167,MyNPC,You seem a bit anxious.,1261.89
3384,167,MyNPC,What's on your mind?,1264.28
3385,167,MyNPC,I'll help you out.,1265.48
3386,167,MyNPC,I have not yet retrieved the papers.,1275.29
3387,167,Johnson,It sounds like you want me to do something for you?,1304.48
3388,167,Johnson,Why is that such big a problem?,1319.08
3389,167,Johnson,Why not just wait for them to move on?,1323.68
3390,167,Johnson,So you want me to get all the bikers out of your town?,1331.48
3391,167,Johnson,I have not taken care of the bikers yet.,1333.48
3392,167,1ADavidJohnson,Any ideas how I can help you get rid of the bikers?,1352.30
3393,167,1ADavidJohnson,Can we stop the bikers without fighting?,1358.50
3394,167,1ADavidJohnson,I want to try and trick the bikers into leaving.,1376.30
3395,167,1ADavidJohnson,There must be a way to rescue the Sheriff without the bikers even knowing.,1389.30
3396,167,Eric,Can you tell me anything about the town?,1433.73
3397,167,Eric,So what happened here?,1439.93
3398,167,Eric,Who are you talking to?,1445.14
3399,167,AAARichard,Not at the moment,1454.75
3400,167,AAALara,What happened here?,1480.56
3401,167,AAALara,What's wrong with your friend here?,1488.35
3402,167,AAALara,What's going on?,1493.58
3403,167,AAADaniel,Hello,1511.99
3404,167,AAADaniel,Excuse me?,1520.78
3405,167,AAADaniel,Can you give me some information?,1526.19
3406,167,AAADaniel,Huh?,1529.00
3407,167,AAAMrWalker,The Craftsman is trying to steal your secret papers from your safe.,1735.83
3408,167,Ann,Yes,1957.46
3409,167,Ann,Sure I will look for him.,1959.07
3410,167,AAAPaul,Where am I?.,53.39
3411,167,AAAPaul,My supplies ran out while I was crossing the desert.  What's your name?.,76.98
3412,167,AAAPaul,Wow,102.19
3413,167,AAAPaul,Who are you?,184.80
3414,167,AAAPaul,Mayor?  So this is a town?,198.19
3415,167,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,221.00
3416,167,AAAPaul,Has a cousin who had allergies.  He died.,225.99
3417,167,AAAPaul,Took a bite out of his sandwitch and just dropped dead.  Might have been radiation poisoning.,238.19
3418,170,AAAPaul,Who are you?,19.76
3419,170,AAAPaul,Mayor?  So this is a town?,31.57
3420,170,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,48.57
3421,170,AAAMrsWalker,I'm feeling fine,262.29
3422,170,AAAMrsWalker,Allergies,279.70
3423,170,AAAMrsWalker,Let's say that I help you get rid of the rat. What's in it for me?,297.70
3424,170,AAAMrsWalker,Let's say that I help you get rid of the rat. What's in it for me?,299.10
3425,170,AAAMrWalker,Where am I exactly?,322.97
3426,170,AAAMrWalker,Thank you for helping me out. I really appreciate it. What bikers are you talking about?,337.96
3427,170,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,350.57
3428,170,AAAMrWalker,[Stay silent],355.77
3429,170,AAAMrWalker,I'll just be on my way now,365.96
3430,170,AAAMrsWalker,Tell me about the abandoned house.,566.47
3431,170,AAAMrsWalker,Tell me about Old Fitz's cave.,582.26
3432,170,AAAMrsWalker,Tell me about the silver mine.,595.66
3433,170,AAAMrWalker,I'll just be on my way now,617.68
3434,170,Johnson,I always have a minute to talk.,762.96
3435,170,Johnson,Don't you have a sheriff or something?,771.17
3436,170,Johnson,So you want me to find the sheriff?,775.38
3437,170,Johnson,So you want me to get all the bikers out of your town?,784.16
3438,170,1ADavidJohnson,Is there a way the townspeople can help fight off the bikers?,796.97
3439,170,1ADavidJohnson,What would you need me to do?,810.97
3440,170,1ADavidJohnson,Where can I find what you need?,824.77
3441,170,1ADavidJohnson,There must be a way to rescue the Sheriff without the bikers even knowing.,844.16
3442,170,1ADavidJohnson,I want to try and trick the bikers into leaving.,860.56
3443,170,MyNPC,You seem a bit anxious.,886.22
3444,170,MyNPC,What's on your mind?,893.42
3445,170,MyNPC,I'll help you out.,894.63
3446,170,MyNPC,I have not yet retrieved the papers.,910.83
3447,170,MyNPC,I have gotten what you asked for,967.68
3448,170,MyNPC,I'd like to buy something.,970.10
3449,170,CrafterNPC,Do you have a job for me?,987.15
3450,170,CrafterNPC,I'll do it.,994.15
3451,170,AAAMrWalker,The Craftsman is trying to steal your secret papers from your safe.,1017.03
3452,170,AAAMrWalker,Thank you for helping me. But I'm confused,1028.83
3453,170,AAAMrWalker,Thanks for the help. What was that about bikers?,1035.83
3454,170,AAAMrWalker,Well,1039.83
3455,170,AAADaniel,Can you give me some information?,1105.76
3456,170,AAADaniel,Huh?,1109.96
3457,170,AAALara,What's wrong with your friend here?,1121.02
3458,170,AAALara,What's going on?,1126.23
3459,170,AAALara,What happened here?,1132.43
3460,170,AAAJanna,Tell me about the bar.,1175.44
3461,170,AAAJanna,Tell me about the cafe.,1181.65
3462,170,AAAJanna,Tell me about the sheriff.,1187.24
3463,170,AAAJanna,Tell me about the men across the street.,1197.65
3464,170,Alexei,Hello. Can you tell me anything about this place?,1323.05
3465,170,Alexei,Goats?,1329.05
3466,170,Cathrine,Any ideas on how to get rid of the bikers in town?,1357.04
3467,170,Cathrine,Can you tell me about the coyotes?,1365.24
3468,170,aaaMargaret,I'd hate to burden you.,1970.80
3469,170,aaaMargaret,Thank you.,1972.80
3470,170,aaaThomas,Don't worry,1983.04
3471,170,aaaThomas,You must have some ideas.,1990.60
3472,170,Johnson,I have not taken care of the bikers yet.,2120.23
3473,170,MyNPC,I'd like to buy something.,2135.83
3474,170,MyNPC,I'd like to buy something.,2193.41
3475,170,Eric,Who are you talking to?,2218.40
3476,170,Eric,So what happened here?,2222.20
3477,170,AAARichard,Not at the moment,2233.01
3478,170,Andrew,Is there any particular reason the bikers are here?,2261.82
3479,170,aaaThomas,You must have some ideas.,2299.56
3480,170,AAAJanna,Tell me about Old Fitz's cave to the south.,2347.38
3481,170,AAAJanna,Tell me about the abandoned house to the southeast.,2358.19
3482,170,AAAJanna,Tell me about the farm.,2363.99
3483,170,AAAJanna,Tell me about the hotel.,2373.38
3484,170,Ann,Yes,2425.57
3485,170,Ann,Sure I will look for him.,2429.18
3486,171,AAAPaul,Where am I?.,62.00
3487,171,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,87.22
3488,171,AAAMrsWalker,I'm fine.,388.92
3489,171,AAAMrsWalker,Allergies can be tough. Do you want me to help get rid of the rat? It's the least I can do.,404.32
3490,171,AAAMrWalker,Where am I exactly?,462.12
3491,171,AAAMrWalker,Thank you for helping me out. I really appreciate it. What bikers are you talking about?,474.92
3492,171,AAAMrWalker,I'll try to avoid them. Anything that I can do?,492.52
3493,171,AAAMrWalker,Thanks for the tip. I'll keep that in mind.,498.72
3494,171,AAAMrWalker,I want to know more about the town.,511.53
3495,171,AAAMrWalker,Good to know.,516.12
3496,171,AAAMrWalker,I'll just be on my way now,519.94
3497,171,AAAMrsWalker,Tell me about the silver mine.,763.93
3498,171,AAAMrsWalker,Tell me about the abandoned house.,785.12
3499,171,AAAMrsWalker,Tell me about Old Fitz's cave.,806.32
3500,171,Johnson,It sounds like you want me to do something for you?,976.77
3501,171,Johnson,So where did you say the bikers were?,985.37
3502,171,Johnson,Why is that such big a problem?,998.17
3503,171,Johnson,Why not just wait for them to move on?,1000.97
3504,171,Johnson,So you want me to get all the bikers out of your town?,1013.17
3505,171,1ADavidJohnson,Can we stop the bikers without fighting?,1032.38
3506,171,Andrew,Is there any particular reason the bikers are here?,1077.85
3507,171,Andrew,So what happened here?,1080.44
3508,171,Andrew,What do you think would work for bribing the bikers to leave?,1083.44
3509,171,AAALara,What's wrong with your friend here?,1107.85
3510,171,AAALara,What happened here?,1114.66
3511,171,AAALara,What's going on?,1119.06
3512,171,AAADaniel,Hello,1136.27
3513,171,AAADaniel,Excuse me?,1144.08
3514,171,AAADaniel,Can you give me some information?,1147.08
3515,171,AAADaniel,Huh?,1152.87
3516,171,Ann,Yes,1318.28
3517,171,Ann,Sure I will look for him.,1319.88
3518,171,Alexei,Hello to you,1384.11
3519,171,Alexei,Goat farmer?,1402.10
3520,171,Alexei,Hello. Can you tell me anything about this place?,1406.51
3521,171,Alexei,Corn?,1409.71
3522,171,aaamutant1,Wait,1453.92
3523,171,aaamutant1,I'm not from the town. Who is Cornelius?,1460.72
3524,171,aaamutant1,That's terrible! Is there any way I can help?,1473.33
